dataset_module,dataset_variant,logical_operator,n_noise_features,model,seed,n_samples,n_relevant_features,n_features,train_samples,test_samples,positive_rate,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,fit_seconds,prediction_seconds,total_seconds,log_loss,roc_auc,status,error
logical_dataset,L3,XOR,8,tabpfn_v3,2,1000,4,12,750,250,0.497,0.544,0.5425627240143369,0.5488970588235293,0.5425627240143369,0.5280206677265501,2.378834299976006,31.48115940002026,33.85999369999627,0.6927556252533487,0.5340501792114696,success,nan
logical_dataset,L3,XOR,8,catboost,3,1000,4,12,750,250,0.483,0.652,0.6494650522134666,0.6536485774499473,0.6494650522134666,0.6484848484848484,3.4858455999637954,0.0083492000121623,3.4941947999759577,0.6292933093657416,0.7028637324620411,success,nan
logical_dataset,L3,XOR,8,realmlp,3,1000,4,12,750,250,0.483,0.536,0.5332180152476136,0.534244765867512,0.5332180152476136,0.5309265010351967,14.136365300044416,0.0929203000268898,14.229285600071307,0.7222144184601406,0.497597539880838,success,nan
logical_dataset,L3,XOR,8,tabicl_v2,3,1000,4,12,750,250,0.483,0.512,0.5035556409763599,0.5049250155293283,0.5035556409763599,0.4704861111111111,0.9988344999728724,19.45001480000792,20.448849299980797,0.694704839733637,0.48907681465821,success,nan
logical_dataset,L3,XOR,8,limix,3,1000,4,12,750,250,0.483,0.512,0.497405343071305,0.4845949030049448,0.497405343071305,0.3721179183135705,0.0001324000186286,13.536397000018042,13.53652940003667,0.693561051396206,0.4891408802613877,success,nan
logical_dataset,L3,XOR,8,tabpfn_v2,3,1000,4,12,750,250,0.483,0.512,0.49612403100775193,0.2570281124497992,0.49612403100775193,0.3386243386243386,0.41910009999992326,61.57797499996377,61.997075099963695,0.6930699386706151,0.48645012492792616,success,
logical_dataset,L3,XOR,8,tabpfn_v3,3,1000,4,12,750,250,0.483,0.516,0.5,0.258,0.5,0.3403693931398417,1.872218000004068,30.209140299994033,32.0813582999981,0.6928688278690806,0.48625792811839325,success,
logical_dataset,L3,XOR,8,catboost,4,1000,4,12,750,250,0.541,0.564,0.5550724637681159,0.5578327922077921,0.5550724637681159,0.5531248462585481,4.142820800014306,0.05943940003635362,4.2022602000506595,0.716966045249642,0.5527214170692432,success,
logical_dataset,L3,XOR,8,realmlp,4,1000,4,12,750,250,0.541,0.492,0.4948470209339775,0.49485331960885226,0.4948470209339775,0.4919918718699499,14.1651643999503,0.08373569999821484,14.248900099948514,0.732252704032911,0.4878582930756844,success,
logical_dataset,L3,XOR,8,tabicl_v2,4,1000,4,12,750,250,0.541,0.532,0.5061191626409017,0.5104810238305384,0.5061191626409017,0.46052121949869973,1.0127688000211492,19.016810700006317,20.029579500027467,0.694216399145453,0.5049919484702095,success,
logical_dataset,L3,XOR,8,limix,4,1000,4,12,750,250,0.541,0.54,0.5,0.27,0.5,0.35064935064935066,0.00018390000332146883,11.912148699979298,11.91233259998262,0.6906983536256341,0.4801932367149759,success,
logical_dataset,L3,XOR,8,tabpfn_v2,4,1000,4,12,750,250,0.541,0.54,0.5,0.27,0.5,0.35064935064935066,0.4448598999879323,54.81043830001727,55.2552982000052,0.6896864177397146,0.5093075684380033,success,
logical_dataset,L3,XOR,8,tabpfn_v3,4,1000,4,12,750,250,0.541,0.54,0.5,0.27,0.5,0.35064935064935066,1.7629379000281915,30.926453899999615,32.689391800027806,0.6903747730588771,0.48444444444444446,success,
