dataset_module,dataset_variant,model,seed,n_samples,n_features,train_samples,test_samples,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,fit_seconds,prediction_seconds,total_seconds,log_loss,roc_auc,status,error
sparse_hierarchical_logic,hier_depth_2,CatBoost,0,1200,6,900,300,0.99,0.9900426742532005,0.9899773323258811,0.9900426742532005,0.9899989998999901,1.394160340540111,0.0013403259217739105,1.395500666461885,0.0733533023368906,0.9906650071123754,success,
sparse_hierarchical_logic,hier_depth_2,RealMLP-TD,0,1200,6,900,300,0.9866666666666667,0.9867532005689901,0.9866666666666666,0.9867532005689901,0.9866660740477355,11.764559254981577,0.05103862378746271,11.81559787876904,0.1410382091999054,0.9930654338549076,success,
sparse_hierarchical_logic,hier_depth_2,TabPFN-v2,0,1200,6,900,300,0.99,0.9901315789473684,0.990066225165563,0.9901315789473684,0.9899998888876543,3.8919476848095655,2.748965386301279,6.640913071110845,0.08302345126867294,0.9881756756756757,success,
sparse_hierarchical_logic,hier_depth_2,TabPFN-v3,0,1200,6,900,300,0.9866666666666667,0.9867532005689901,0.9866666666666666,0.9867532005689901,0.9866660740477355,3.534867082722485,3.2971850354224443,6.832052118144929,0.07328847795724869,0.9899537695590327,success,
sparse_hierarchical_logic,hier_depth_2,TabICL-v2,0,1200,6,900,300,0.9733333333333334,0.9733285917496444,0.9733285917496444,0.9733285917496444,0.9733285917496444,0.8795799966901541,0.6414862517267466,1.5210662484169006,0.10562251508235931,0.9891536273115221,success,
sparse_hierarchical_logic,hier_depth_4,CatBoost,0,1200,6,900,300,0.9466666666666667,0.9164708646616542,0.9403726708074535,0.9164708646616542,0.9275843340776054,1.207334785722196,0.0023589711636304855,1.2096937568858266,0.216130024004729,0.9561795112781956,success,
sparse_hierarchical_logic,hier_depth_4,RealMLP-TD,0,1200,6,900,300,0.8833333333333333,0.8218984962406015,0.8587561374795417,0.8218984962406015,0.8377601631669216,10.423048038035631,0.04855466168373823,10.47160269971937,0.2933966815471649,0.9207001879699247,success,
sparse_hierarchical_logic,hier_depth_4,TabPFN-v2,0,1200,6,900,300,0.8833333333333333,0.8349389097744361,0.8506980749123563,0.8349389097744361,0.8423210343740145,0.6391243357211351,0.9374438058584929,1.576568141579628,0.2996237576007843,0.9276609492481204,success,
sparse_hierarchical_logic,hier_depth_4,TabPFN-v3,0,1200,6,900,300,0.8966666666666666,0.8438674812030075,0.8749919928255717,0.8438674812030075,0.8576915425930743,2.978286880068481,0.6910627670586109,3.669349647127092,0.32921454310417175,0.9326245300751881,success,
sparse_hierarchical_logic,hier_depth_4,TabICL-v2,0,1200,6,900,300,0.76,0.6828007518796992,0.6828007518796992,0.6828007518796992,0.6828007518796992,0.8052868479862809,0.6129522928968072,1.4182391408830881,0.377471923828125,0.8311207706766918,success,
sparse_hierarchical_logic,hier_depth_6,CatBoost,0,1200,6,900,300,0.7233333333333334,0.7228543490821814,0.7277434593023255,0.7228543490821814,0.7216975332789395,1.2416349491104484,0.0011801104992628098,1.2428150596097112,0.4766406330707381,0.8392817458553714,success,
sparse_hierarchical_logic,hier_depth_6,RealMLP-TD,0,1200,6,900,300,0.7133333333333334,0.7132761456064713,0.7133520074696545,0.7132761456064713,0.7132823613086771,10.408084884285927,0.05170744378119707,10.459792328067124,0.6397373080253601,0.7937686119383085,success,
sparse_hierarchical_logic,hier_depth_6,TabPFN-v2,0,1200,6,900,300,0.69,0.6893861949419975,0.696214772517959,0.6893861949419975,0.6870758981146042,0.6390341371297836,0.93861223757267,1.5776463747024536,0.4655427634716034,0.8329703542379662,success,
sparse_hierarchical_logic,hier_depth_6,TabPFN-v3,0,1200,6,900,300,0.7066666666666667,0.7059869327525667,0.7151678350898371,0.7059869327525667,0.7032907750404604,2.8247996028512716,0.8087990963831544,3.633598699234426,0.46705561876296997,0.8343037468331925,success,
sparse_hierarchical_logic,hier_depth_6,TabICL-v2,0,1200,6,900,300,0.69,0.6896084270412018,0.6923701298701299,0.6896084270412018,0.6887515478753667,0.9256999734789133,0.5654006050899625,1.4911005785688758,0.48657235503196716,0.811191608515934,success,
sparse_hierarchical_logic,hier_depth_8,CatBoost,0,1200,6,900,300,0.9,0.8997733232588114,0.9019169757361812,0.8997733232588114,0.8998397435897436,1.2079715374857187,0.0013863323256373405,1.209357869811356,0.2663480612277642,0.9631983643717499,success,
sparse_hierarchical_logic,hier_depth_8,RealMLP-TD,0,1200,6,900,300,0.84,0.8396373172140984,0.8440412408266175,0.8396373172140984,0.839421918908069,10.371061054058373,0.04972870461642742,10.4207897586748,0.3588171601295471,0.9249744433085916,success,
sparse_hierarchical_logic,hier_depth_8,TabPFN-v2,0,1200,6,900,300,0.8233333333333334,0.8229476865638472,0.8276515151515151,0.8229476865638472,0.8226218498644564,0.7212484367191792,0.9435867890715599,1.664835225790739,0.34423086047172546,0.9235521578736832,success,
sparse_hierarchical_logic,hier_depth_8,TabPFN-v3,0,1200,6,900,300,0.7933333333333333,0.7927018978621272,0.8040537420933561,0.7927018978621272,0.7912457912457913,3.261500216089189,0.9967936147004366,4.258293830789626,0.35510382056236267,0.9115071780968043,success,
sparse_hierarchical_logic,hier_depth_8,TabICL-v2,0,1200,6,900,300,0.7866666666666666,0.786034934885995,0.797128214599012,0.786034934885995,0.7845117845117845,1.0331314196810126,0.6094635464251041,1.6425949661061168,0.35743340849876404,0.908218143028579,success,
