dataset_module,dataset_variant,model,seed,n_samples,n_features,train_samples,test_samples,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,fit_seconds,prediction_seconds,total_seconds,log_loss,roc_auc,status,error
feature_role_switching,role_sanity_2roles_adjacent,CatBoost,0,2800,21,2100,700,0.9428571428571428,0.9428485130490861,0.9428774358932492,0.9428485130490861,0.9428552769070011,1.991551410406828,0.0030044792219996452,1.9945558896288276,0.16038156221633382,0.9893468518110351,success,
feature_role_switching,role_sanity_2roles_adjacent,TabPFN-v2,0,2800,21,2100,700,0.9257142857142857,0.9257381692911779,0.9258215962441314,0.9257381692911779,0.9257118599791014,3.7933584228157997,12.122714738361537,15.916073161177337,0.2884102165699005,0.976873280598209,success,
feature_role_switching,role_sanity_2roles_adjacent,TabPFN-v3,0,2800,21,2100,700,0.9242857142857143,0.9242973412027853,0.9243077324973876,0.9242973412027853,0.9242855597664486,3.022843737155199,5.666193285025656,8.689037022180855,0.21371924877166748,0.9822447530183921,success,
feature_role_switching,role_sanity_2roles_adjacent,TabICL-v2,0,2800,21,2100,700,0.79,0.7900186940301553,0.7900542111622743,0.7900186940301553,0.789996142786296,1.0536963697522879,8.305847686715424,9.359544056467712,0.4794579744338989,0.8733867215242573,success,
feature_role_switching,role_sanity_2roles_farsplit,CatBoost,0,2800,21,2100,700,0.9471428571428572,0.9468658838526218,0.9473593796014528,0.9468658838526218,0.9470641014897674,1.9309402676299214,0.0030239038169384003,1.9339641714468598,0.14137299588159177,0.9890912656583237,success,
feature_role_switching,role_sanity_2roles_farsplit,TabPFN-v2,0,2800,21,2100,700,0.8928571428571429,0.890728801510063,0.9005981703026038,0.890728801510063,0.8918665076589407,0.9420256810262799,10.910309099592268,11.852334780618548,0.4864768385887146,0.9519770548868679,success,
feature_role_switching,role_sanity_2roles_farsplit,TabPFN-v3,0,2800,21,2100,700,0.9071428571428571,0.9062870263689031,0.9085001150218541,0.9062870263689031,0.9068537234968136,2.9724508123472333,2.812167930416763,5.784618742763996,0.24846351146697998,0.9747587412873123,success,
feature_role_switching,role_sanity_2roles_farsplit,TabICL-v2,0,2800,21,2100,700,0.8085714285714286,0.8078428488547871,0.8088726008641398,0.8078428488547871,0.8081187454484458,1.0604825764894485,8.766411921009421,9.82689449749887,0.45538753271102905,0.8892130185734479,success,
feature_role_switching,distance_sweep_d1,CatBoost,0,1500,20,1125,375,0.936,0.9361111111111111,0.9357883049592894,0.9361111111111111,0.9359229936777353,1.6352658970281482,0.002706139348447323,1.6379720363765955,0.1478379111894572,0.9894586894586894,success,
feature_role_switching,distance_sweep_d1,TabPFN-v2,0,1500,20,1125,375,0.9226666666666666,0.9224358974358975,0.9226285486261543,0.9224358974358975,0.9225256288781711,0.8692185524851084,3.4613932007923722,4.330611753277481,0.1171470433473587,0.9902564102564102,success,
feature_role_switching,distance_sweep_d1,TabPFN-v3,0,1500,20,1125,375,0.9333333333333333,0.9326923076923077,0.9339285714285714,0.9326923076923077,0.933143162774113,3.501701023429632,1.0027891071513295,4.504490130580962,0.13519735634326935,0.9895726495726497,success,
feature_role_switching,distance_sweep_d1,TabICL-v2,0,1500,20,1125,375,0.9253333333333333,0.9252136752136753,0.9252136752136753,0.9252136752136753,0.9252136752136753,1.058321788907051,3.5337166292592883,4.592038418166339,0.23809854686260223,0.9836182336182335,success,
feature_role_switching,distance_sweep_d3,CatBoost,0,1500,20,1125,375,0.952,0.9517780938833571,0.952627978565728,0.9517780938833571,0.9519586630985595,1.6281289383769035,0.0017884792760014534,1.629917417652905,0.1472082526144319,0.9879374110953058,success,
feature_role_switching,distance_sweep_d3,TabPFN-v2,0,1500,20,1125,375,0.9413333333333334,0.941180654338549,0.9416329669077861,0.941180654338549,0.9412995218579235,0.778068233281374,3.4882415207102895,4.2663097539916635,0.1250331550836563,0.9900426742532006,success,
feature_role_switching,distance_sweep_d3,TabPFN-v3,0,1500,20,1125,375,0.92,0.9198435277382646,0.9202739648003645,0.9198435277382646,0.919953893442623,2.9066524263471365,0.8598649092018604,3.766517335548997,0.15928874909877777,0.9846941678520625,success,
feature_role_switching,distance_sweep_d3,TabICL-v2,0,1500,20,1125,375,0.9066666666666666,0.9064722617354196,0.907051282051282,0.9064722617354196,0.9066002490660025,0.9853353630751371,3.5038481056690216,4.489183468744159,0.1943015307188034,0.9763300142247511,success,
feature_role_switching,distance_sweep_d6,CatBoost,0,1500,20,1125,375,0.9493333333333334,0.9492234169653524,0.949735148373868,0.9492234169653524,0.9493102638712019,1.654603368602693,0.0014719441533088684,1.656075312756002,0.15326276247083181,0.9869431643625193,success,
feature_role_switching,distance_sweep_d6,TabPFN-v2,0,1500,20,1125,375,0.944,0.943932411674347,0.9441598360655737,0.943932411674347,0.9439856603290442,0.9197123060002923,3.5098938141018152,4.4296061201021075,0.14235819876194,0.9887921715878705,success,
feature_role_switching,distance_sweep_d6,TabPFN-v3,0,1500,20,1125,375,0.9226666666666666,0.9223416965352449,0.9256105951152391,0.9223416965352449,0.9224880792011461,2.855629416182637,0.8110480979084969,3.666677514091134,0.16123923659324646,0.9858622062923138,success,
feature_role_switching,distance_sweep_d6,TabICL-v2,0,1500,20,1125,375,0.8986666666666666,0.8983614951356886,0.9010768702027724,0.8983614951356886,0.8984579865465738,0.9977992419153452,3.537127678282559,4.534926920197904,0.20394796133041382,0.976730955225579,success,
feature_role_switching,distance_sweep_d10,CatBoost,0,1500,20,1125,375,0.9466666666666667,0.946663253114866,0.946663253114866,0.946663253114866,0.946663253114866,1.6367153814062476,0.001473359763622284,1.63818874116987,0.13552541834826065,0.9909825339932867,success,
feature_role_switching,distance_sweep_d10,TabPFN-v2,0,1500,20,1125,375,0.9466666666666667,0.9467912613073903,0.9470201502732241,0.9467912613073903,0.946663253114866,0.7812598692253232,3.4360868372023106,4.217346706427634,0.13055774569511414,0.9895602207430164,success,
feature_role_switching,distance_sweep_d10,TabPFN-v3,0,1500,20,1125,375,0.936,0.9360812425328555,0.936130867709815,0.9360812425328555,0.9359995448856525,3.297836674377322,0.9842960555106401,4.282132729887962,0.1680389642715454,0.9828469022017408,success,
feature_role_switching,distance_sweep_d10,TabICL-v2,0,1500,20,1125,375,0.8746666666666667,0.8745093019286567,0.8752565271918824,0.8745093019286567,0.8745774773172033,1.0536759356036782,3.536938185803592,4.59061412140727,0.24676096439361572,0.9630625248904818,success,
feature_role_switching,distance_sweep_d14,CatBoost,0,1500,20,1125,375,0.96,0.9599573257467995,0.9600358524926018,0.9599573257467995,0.9599897573778887,1.6458429247140884,0.0017632991075515747,1.64760622382164,0.12347680264752565,0.9930298719772404,success,
feature_role_switching,distance_sweep_d14,TabPFN-v2,0,1500,20,1125,375,0.9626666666666667,0.9626600284495022,0.9626600284495022,0.9626600284495022,0.9626600284495022,0.7287326781079173,3.5086678555235267,4.237400533631444,0.09804992377758026,0.9941109530583214,success,
