dataset_module,dataset_variant,model,seed,n_samples,n_features,train_samples,test_samples,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,fit_seconds,prediction_seconds,total_seconds,log_loss,roc_auc,status,error
random_context_routing,routing_M10,CatBoost,0,3400,11,2550,850,0.9858823529411764,0.9858728892434516,0.9858728892434516,0.9858728892434516,0.9858728892434516,1.9504112657159567,0.0034081991761922836,1.953819464892149,0.07915886840240349,0.9854407658556044,success,
random_context_routing,routing_M10,TabPFN-v2,0,3400,11,2550,850,0.9858823529411764,0.9858728892434516,0.9858728892434516,0.9858728892434516,0.9858728892434516,3.7938066218048334,10.47332919575274,14.267135817557573,0.07683752477169037,0.9823134113371449,success,
random_context_routing,routing_M10,TabPFN-v3,0,3400,11,2550,850,0.9858823529411764,0.9858728892434516,0.9858728892434516,0.9858728892434516,0.9858728892434516,3.6704458026215434,5.908877056092024,9.579322858713567,0.07581078261137009,0.9815738155387139,success,
random_context_routing,routing_M10,TabICL-v2,0,3400,11,2550,850,0.9858823529411764,0.9858728892434516,0.9858728892434516,0.9858728892434516,0.9858728892434516,1.2623311718925834,9.823899134993553,11.086230306886137,0.07577439397573471,0.9821444400124099,success,
random_context_routing,routing_M50,CatBoost,0,3400,11,2550,850,0.9835294117647059,0.9834419470674292,0.9835920177383592,0.9834419470674292,0.9835115197667781,1.7446313351392746,0.0038496460765600204,1.7484809812158346,0.11549199623739381,0.9776566032717117,success,
random_context_routing,routing_M50,TabPFN-v2,0,3400,11,2550,850,0.9835294117647059,0.9834419470674292,0.9835920177383592,0.9834419470674292,0.9835115197667781,0.9413391472771764,9.156076101586223,10.097415248863399,0.09280639886856079,0.9803941126922906,success,
random_context_routing,routing_M50,TabPFN-v3,0,3400,11,2550,850,0.9835294117647059,0.9834419470674292,0.9835920177383592,0.9834419470674292,0.9835115197667781,3.7351797185838223,2.648344031535089,6.383523750118911,0.08840100467205048,0.9786928669592587,success,
random_context_routing,routing_M50,TabICL-v2,0,3400,11,2550,850,0.9835294117647059,0.9834419470674292,0.9835920177383592,0.9834419470674292,0.9835115197667781,0.9733856720849872,9.812394570559263,10.78578024264425,0.08972432464361191,0.9789588597774528,success,
random_context_routing,routing_M200,CatBoost,0,3400,11,2550,850,0.8564705882352941,0.854837277449718,0.8576318968989126,0.854837277449718,0.8556522513794467,1.7687759045511484,0.003459228202700615,1.772235132753849,0.4424012787006186,0.9228344359099587,success,
random_context_routing,routing_M200,TabPFN-v2,0,3400,11,2550,850,0.8752941176470588,0.8742896150601607,0.8756405400588183,0.8742896150601607,0.874788766843065,1.1841092901304364,9.134870108217001,10.318979398347437,0.3258815407752991,0.9406745326999068,success,
random_context_routing,routing_M200,TabPFN-v3,0,3400,11,2550,850,0.9670588235294117,0.9667451050037739,0.9672222222222222,0.9667451050037739,0.9669620646766169,3.77125773858279,2.7568868659436703,6.52814460452646,0.20342421531677246,0.9652799360653553,success,
random_context_routing,routing_M200,TabICL-v2,0,3400,11,2550,850,0.9670588235294117,0.9667451050037739,0.9672222222222222,0.9667451050037739,0.9669620646766169,0.9957891972735524,9.807024811394513,10.802814008668065,0.16770555078983307,0.9649746925365181,success,
random_context_routing,routing_M800,CatBoost,0,3400,11,2550,850,0.5588235294117647,0.5425562801500804,0.5485759261737695,0.5425562801500804,0.5348419776111235,1.8122436692938209,0.0026295529678463936,1.8148732222616673,0.6926648087665775,0.5561293996783992,success,
random_context_routing,routing_M800,TabPFN-v2,0,3400,11,2550,850,0.5494117647058824,0.5045392621046989,0.6074118113357114,0.5045392621046989,0.3684465783985645,1.0761009445413947,9.191157380118966,10.26725832466036,0.6877982020378113,0.5361158879757013,success,
random_context_routing,routing_M800,TabPFN-v3,0,3400,11,2550,850,0.6505882352941177,0.6403262908701091,0.6483744517058369,0.6403262908701091,0.6401154709718806,3.0560619458556175,2.6901854816824198,5.746247427538037,0.619388222694397,0.7076391370376988,success,
random_context_routing,routing_M800,TabICL-v2,0,3400,11,2550,850,0.9376470588235294,0.9359199124530999,0.9383157894736842,0.9359199124530999,0.9369558859132441,0.9936101697385311,9.848857091739774,10.842467261478305,0.18588095903396606,0.9748972663927106,success,
random_context_routing,routing_M2000,CatBoost,0,3400,11,2550,850,0.5,0.49941836310760285,0.4994172623540381,0.49941836310760285,0.49933406233065714,1.7476546503603458,0.003261325880885124,1.750915976241231,0.7166234392909085,0.49861791995568483,success,
random_context_routing,routing_M2000,TabPFN-v2,0,3400,11,2550,850,0.5094117647058823,0.49770114942528737,0.2553066037735849,0.49770114942528737,0.33749025720966486,1.0136835863813758,9.151145610027015,10.164829196408391,0.6928772926330566,0.5134081152194987,success,
random_context_routing,routing_M2000,TabPFN-v3,0,3400,11,2550,850,0.5117647058823529,0.5,0.25588235294117645,0.5,0.33852140077821014,3.092623750679195,2.7271808264777064,5.819804577156901,0.6927704811096191,0.5155574020218806,success,
random_context_routing,routing_M2000,TabICL-v2,0,3400,11,2550,850,0.591764705882353,0.5897382633984213,0.5925714285714285,0.5897382633984213,0.5876411170528817,1.0037326272577047,9.79608425591141,10.799816883169115,0.6719512343406677,0.632380556709597,success,
