dataset_variant,model,seed,n_samples,n_features,train_samples,test_samples,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,fit_seconds,prediction_seconds,total_seconds,log_loss,roc_auc,status,error
prior_poisson_counts,TabICL-v2,0,1200,6,1000,200,0.55,0.5556000400360325,0.5643610242150388,0.5556000400360325,0.5366079703429101,0.976779118180275,0.8675956716760993,1.8443747898563743,0.6896234154701233,0.5749174256831148,success,
prior_gaussian_control,CatBoost,1,1200,6,1000,200,0.96,0.9607371794871795,0.96,0.9607371794871795,0.959983993597439,1.2341808248311281,0.001188456080853939,1.235369280911982,0.11587316257833034,0.9959935897435898,success,
prior_gaussian_control,RealMLP-TD,1,1200,6,1000,200,0.97,0.9703525641025641,0.9697879151660664,0.9703525641025641,0.9699729756781104,14.671873066574335,0.054469406604766846,14.726342473179102,0.09331335872411728,0.9986979166666667,success,
prior_gaussian_control,TabPFN-v2,1,1200,6,1000,200,0.995,0.9951923076923077,0.9948453608247423,0.9951923076923077,0.9949938674876724,1.2222893303260207,1.123936627060175,2.3462259573861957,0.02592693269252777,0.9998998397435898,success,
prior_gaussian_control,TabPFN-v3,1,1200,6,1000,200,0.995,0.9951923076923077,0.9948453608247423,0.9951923076923077,0.9949938674876724,3.6506702257320285,0.7323705684393644,4.383040794171393,0.02392919547855854,0.9996995192307692,success,
prior_gaussian_control,TabICL-v2,1,1200,6,1000,200,0.99,0.9903846153846154,0.9897959183673469,0.9903846153846154,0.9899909918927035,0.7038870733231306,0.5701410248875618,1.2740280982106924,0.01980424113571644,0.9998998397435898,success,
prior_pareto_heavy_tail,CatBoost,1,1200,6,1000,200,0.5,0.5044070512820513,0.5046237915090375,0.5044070512820513,0.4959169271095877,1.2320086099207401,0.0018164636567234993,1.2338250735774636,0.7386155764047081,0.47275641025641024,success,
prior_pareto_heavy_tail,RealMLP-TD,1,1200,6,1000,200,0.51,0.5132211538461539,0.5135467980295566,0.5132211538461539,0.5082296266559615,14.759402719326317,0.04862779565155506,14.808030514977872,0.6981254816055298,0.5105168269230769,success,
prior_pareto_heavy_tail,TabPFN-v2,1,1200,6,1000,200,0.46,0.47836538461538464,0.359375,0.47836538461538464,0.33035714285714285,0.9265815867111087,1.1957871681079268,2.1223687548190355,0.6939230561256409,0.5277944711538461,success,
prior_pareto_heavy_tail,TabPFN-v3,1,1200,6,1000,200,0.495,0.5144230769230769,0.7436548223350254,0.5144230769230769,0.35568243437210934,3.8866947861388326,0.8357613207772374,4.72245610691607,0.6934176683425903,0.5023036858974359,success,
prior_pareto_heavy_tail,TabICL-v2,1,1200,6,1000,200,0.475,0.48517628205128205,0.47999729693201787,0.48517628205128205,0.4443121378105898,0.9025511099025607,0.5888692326843739,1.4914203425869346,0.6943383812904358,0.49509214743589747,success,
prior_bimodal_clusters,CatBoost,1,1200,6,1000,200,0.52,0.5196314102564102,0.5196078431372548,0.5196314102564102,0.5195676108497648,1.227134708315134,0.0010043764486908913,1.228139084763825,0.7131897642269055,0.5423677884615384,success,
prior_bimodal_clusters,RealMLP-TD,1,1200,6,1000,200,0.505,0.5108173076923077,0.5117916803144448,0.5108173076923077,0.49714285714285716,15.283792488276958,0.04707260616123676,15.330865094438195,0.7051857113838196,0.5081129807692307,success,
